id,px,py,pz,cx,cy,cz,lpes,type
985,4.688662,9.060472,0.296275,4.500044,9.391559,10.133152,0.621191,vertex
986,7.426340,1.200948,5.812613,7.079889,1.278712,5.513335,0.478302,vertex
987,3.884511,5.247734,5.740536,3.928597,5.663986,5.620533,0.435442,edge_plus
988,0.109091,3.723662,7.746873,9.985532,3.335715,7.314210,0.594110,edge_minus
989,6.325813,9.614406,1.108306,5.928944,-0.490071,11.466181,0.727950,vertex
990,8.433410,3.700728,9.032548,8.216301,3.505794,8.939016,0.306404,interior_minus
991,4.502418,8.152010,8.066189,4.599767,8.428804,8.154985,0.306555,edge_plus
992,6.175741,8.756475,2.229952,6.380295,8.808502,1.874484,0.776643,vertex
993,8.768787,0.141290,2.573923,8.186056,0.289804,3.094969,0.925994,vertex
994,6.159370,4.279541,6.199108,5.781808,3.949247,6.755308,0.749003,edge_plus
995,4.160161,3.108424,3.050883,4.292412,2.726874,3.296299,0.472546,edge_plus
996,3.214692,4.878415,5.193065,3.179473,4.368263,5.401606,0.552254,edge_plus
997,9.199476,8.204059,4.424952,9.355204,8.576689,4.512597,0.413263,edge_minus
998,9.331461,0.003493,6.464263,-0.694902,9.906539,6.414282,0.112220,interior_minus
999,4.809771,9.176470,4.291716,4.333042,9.665102,4.877294,0.899408,edge_minus
1000,0.972138,5.114329,1.908776,1.369364,5.031077,1.723390,0.592227,vertex
1001,2.827543,8.951369,5.878216,3.054088,8.836618,5.163454,0.890301,vertex
1002,5.052569,8.323070,3.274006,5.081317,8.256129,3.386347,0.133896,interior_plus
1003,0.932287,1.877371,8.843571,1.180278,1.864121,9.139548,0.386364,interior_minus
1004,5.419407,3.557542,6.154565,5.450073,3.868003,6.657875,0.592155,interior_plus
1005,7.033428,1.267851,6.046325,7.125292,1.238391,5.593634,0.462856,edge_plus
1006,6.041394,0.922865,8.845944,5.799470,0.708681,8.521881,0.457624,interior_minus
1007,0.308240,6.092872,0.524415,10.096576,6.158424,0.341509,0.287321,edge_plus
1008,2.106951,7.791109,2.218348,2.435035,7.960885,2.552820,0.600837,vertex
1009,7.296225,8.419378,0.101542,7.047585,8.534757,0.319013,0.349896,edge_plus
1010,4.807561,9.732300,9.444974,4.144427,0.219646,8.854600,1.012815,edge_plus
1011,6.809949,8.683232,1.376011,6.380295,8.808502,1.874484,0.776643,vertex
1012,5.834111,7.010457,9.906916,6.160312,7.564619,-0.152842,0.645813,edge_plus
1013,3.913170,8.752097,7.804849,3.929750,9.007264,8.058106,0.359895,edge_minus
1014,7.421370,3.852829,7.971094,7.422154,3.471709,8.096369,0.401182,edge_minus
1015,3.701611,6.360681,4.408584,3.769598,5.848530,4.368834,0.518171,interior_plus
1016,7.263121,2.407834,3.267984,7.301587,2.379160,3.280030,0.049466,interior_minus
1017,8.172063,6.197374,2.404543,7.813903,5.884495,2.977553,0.744656,edge_plus
1018,4.923785,5.227492,4.022916,5.011788,5.272008,3.860959,0.241689,vertex
1019,2.390215,1.711653,8.869386,1.921047,1.365647,8.668559,0.626760,vertex
1020,7.127230,3.641405,3.158584,7.053243,3.621226,3.021934,0.156699,interior_minus
1021,9.304424,3.445293,2.220464,9.413821,3.453953,1.851307,0.758767,vertex
1022,4.125050,9.476808,1.137956,4.164936,-0.523377,1.587425,0.608840,vertex
1023,0.288085,2.538529,8.909274,0.192545,2.700529,-1.151361,0.332604,vertex
1024,7.015569,2.335876,1.720044,6.893814,2.379272,2.084698,0.386885,edge_minus
1025,3.036420,4.007687,6.188296,3.055553,3.944039,5.680435,0.892378,vertex
1026,4.848861,1.539792,4.663027,5.286753,0.656634,4.560243,0.991102,edge_minus
1027,4.760048,9.217148,1.326540,5.079004,-0.321383,1.410283,0.567185,edge_minus
1028,0.040723,4.974356,1.146416,-0.088738,4.876542,1.022797,0.203984,interior_minus
1029,3.179207,9.312130,8.305525,3.876290,0.124596,8.287885,1.070672,edge_plus
1030,8.890895,3.648120,5.899536,-0.702331,3.263664,6.091245,0.591628,edge_plus
1031,4.514779,9.747127,4.829277,5.158426,0.447139,4.546888,0.991989,edge_minus
1032,1.373917,9.112288,0.500873,1.504779,9.083341,0.472162,0.137066,interior_minus
1033,0.695911,8.693770,7.959496,0.206536,8.339264,8.038315,0.609406,edge_plus
1034,8.966412,2.672188,5.915028,-0.386347,2.832282,6.144214,0.705037,edge_minus
1035,9.862494,1.748508,5.606959,-0.515601,2.071003,5.653326,0.499108,edge_minus
1036,9.880051,8.420711,4.980217,-0.168110,8.826687,4.794032,0.602312,vertex
1037,7.166162,0.566259,4.171327,6.887274,0.614552,3.803079,0.464454,interior_minus
1038,9.269058,7.798190,4.256954,9.661280,7.622444,4.489375,0.488615,edge_plus
1039,7.292791,0.794594,0.747469,7.314594,0.934632,10.722310,0.143941,edge_plus
1040,2.781291,4.676947,6.208273,3.119311,4.015514,5.775959,0.859445,edge_plus
1041,4.684259,3.894527,5.785229,4.159029,3.662268,6.116370,0.662921,edge_minus
1042,9.605433,2.296304,7.823068,-0.357211,2.845180,7.210090,0.823651,edge_minus
1043,8.572698,9.292434,4.349190,9.123643,-0.677392,4.720532,0.665090,edge_plus
1044,4.383798,0.606966,4.534033,5.294987,0.552971,4.514099,1.042326,vertex
1045,6.853579,9.651637,0.527441,6.820896,9.636253,0.602724,0.083501,interior_plus
1046,9.884384,8.577375,8.431554,9.459570,8.318214,8.338577,0.944329,vertex
1047,8.553545,3.753224,8.073534,8.179166,3.316316,7.975432,0.583672,interior_plus
1048,9.431844,2.051591,7.277980,9.597345,2.870786,7.167072,0.843072,edge_minus
1049,9.014945,3.951908,0.804196,8.730733,4.025081,1.115443,0.427792,interior_plus
1050,2.654396,9.813085,4.930006,3.067838,-0.748757,5.155660,0.733158,edge_plus
1051,8.607709,9.978657,4.373483,8.784410,-0.189895,3.798361,0.624819,interior_plus
1052,0.311611,1.115986,0.408487,-0.208975,10.872580,0.129877,0.770459,vertex
1053,3.049196,1.731017,1.644697,3.219588,1.673660,1.366431,0.331293,edge_plus
1054,4.501649,1.199473,7.279320,4.124843,0.753564,7.395910,0.595324,edge_minus
1055,3.588859,4.200914,3.518897,3.333878,4.313490,3.893463,0.466892,edge_plus
1056,8.740496,9.019197,6.129814,9.047397,9.190182,6.147445,0.351760,interior_minus
1057,4.433952,6.627032,1.497108,4.870314,6.673351,1.274094,0.492232,edge_plus
1058,8.798769,0.963848,1.989065,8.289310,10.988054,2.604788,0.799531,edge_plus
1059,7.086278,1.867435,9.617621,7.129354,1.865246,9.711907,0.103683,interior_minus
1060,5.544207,5.527695,5.076921,5.530819,5.987276,4.882875,0.499047,edge_plus
1061,5.718864,2.280641,9.131089,5.200534,1.892934,-0.591840,0.704096,edge_plus
1062,0.458620,8.806696,8.086183,-0.078848,8.284808,8.183872,0.755501,edge_plus
1063,0.169842,8.629341,4.897423,-0.168110,8.826687,4.794032,0.602312,vertex
1064,6.287798,6.317807,5.785208,6.798338,6.235675,6.091534,0.601026,edge_plus
1065,6.452347,3.296230,4.220330,6.475835,3.203696,4.209187,0.096117,interior_minus
1066,5.179505,5.504055,4.221700,5.312052,5.604506,4.424033,0.261912,edge_minus
1067,7.473639,6.621654,1.642169,7.587405,6.455398,1.622513,0.202411,interior_minus
1068,4.555097,9.548817,1.336379,4.164936,-0.523377,1.587425,0.608840,vertex
1069,6.764089,3.514353,8.130940,6.195883,3.599105,7.785187,0.670511,edge_plus
1070,1.009811,1.746072,4.773919,1.098200,1.831388,4.782343,0.123136,interior_minus
1071,0.248601,0.464660,9.802480,-0.208975,10.872580,0.129877,0.770459,vertex
1072,4.807561,6.456022,1.077400,5.294395,6.646802,0.861773,0.565596,edge_minus
1073,4.332911,3.551261,5.886154,4.052866,3.610752,6.122688,0.729745,vertex
1074,9.459751,5.461049,0.262820,9.459023,5.294842,10.442064,0.372353,vertex
1075,0.294804,4.866226,1.172601,10.252058,4.705977,1.196400,0.167551,interior_plus
1076,5.975589,9.781383,1.413347,5.928944,-0.490071,11.466181,0.727950,vertex
1077,1.333774,5.217448,7.628673,1.326967,5.304082,7.840621,0.348470,vertex
1078,2.976475,2.245083,1.064360,3.232296,2.129491,0.872159,0.340217,edge_plus
1079,5.923768,4.722605,7.616702,5.769649,4.029964,7.340689,0.761372,edge_minus
1080,4.413556,5.115335,3.358112,4.139693,5.338354,3.579726,0.416954,edge_minus
1081,0.785033,8.507969,7.880202,0.227649,8.332515,8.008346,0.598232,edge_plus
1082,2.748957,3.416812,2.182727,2.724926,3.338268,2.026471,0.176529,interior_minus
1083,9.297518,5.159932,6.018822,9.394146,5.347217,5.784416,0.315212,interior_minus
1084,5.308596,6.059831,1.391836,5.415313,6.346395,1.240923,0.341002,interior_minus
1085,1.914090,7.778411,2.210766,2.246805,7.877321,2.644330,0.555392,edge_minus
1086,2.389012,7.323612,7.642403,2.199254,7.529133,7.563813,0.290557,edge_minus
1087,4.343850,8.352985,7.947450,4.541440,8.369741,8.141375,0.277361,interior_minus
1088,6.688095,0.510636,4.193822,5.780919,10.358604,4.359933,0.934706,edge_minus
1089,9.106302,2.521774,5.238794,-0.677255,2.775962,5.526723,0.440865,edge_plus
1090,4.039843,1.006434,8.799000,4.046924,10.135116,8.207070,1.127815,vertex
1091,0.371234,8.923092,5.705196,0.427786,8.517085,5.849560,0.614861,vertex
1092,8.646279,0.920893,4.997113,8.569248,1.116535,4.835310,0.425873,vertex
1093,5.724585,7.762021,9.194371,5.914518,7.837838,9.572204,0.429628,interior_minus
1094,4.573045,0.744758,7.451452,4.046924,10.135116,8.207070,1.127815,vertex
1095,8.536629,3.052788,6.788381,9.249768,2.844545,7.131722,0.818423,edge_plus
1096,0.941542,4.482374,5.688621,1.150763,4.634899,5.893199,0.771606,vertex
1097,7.919468,9.958627,3.611907,8.186056,0.289804,3.094969,0.925994,vertex
1098,9.300637,1.182116,9.773705,-0.208975,10.872580,0.129877,0.770459,vertex
1099,8.539720,8.178666,8.159332,9.456940,8.316173,8.334155,0.943803,edge_minus
1100,9.306320,2.040801,9.452168,9.379298,1.693703,9.731763,0.451637,edge_plus
1101,8.786768,0.140035,3.503984,8.186056,0.289804,3.094969,0.925994,vertex
1102,3.122537,5.188759,1.386945,3.311394,5.283824,1.397426,0.211693,edge_plus
1103,3.790981,1.662001,1.231749,3.632114,1.718292,1.253690,0.169967,interior_plus
1104,4.679951,5.234342,3.458742,4.374614,5.313924,3.487943,0.316885,edge_plus
1105,1.689657,7.365069,3.889500,1.980009,7.231705,3.679207,0.382510,edge_minus
1106,9.921957,2.962204,5.583796,9.606662,2.939375,6.265383,0.751327,edge_plus
1107,8.507578,0.925621,8.714216,8.617974,0.948610,8.816710,0.152384,edge_plus
1108,3.838248,3.969368,5.941163,3.055553,3.944039,5.680435,0.892378,vertex
1109,3.226714,9.021565,5.124367,3.887893,-0.401325,5.022944,0.957691,vertex
1110,5.767616,9.530515,8.347935,5.016890,9.507621,8.317297,0.935526,vertex
1111,1.920297,8.907781,5.095013,2.773253,8.753775,5.161482,0.882451,vertex
1112,6.883201,2.054669,5.888883,6.854959,2.082498,5.705768,0.187359,interior_minus
1113,2.254536,5.296853,3.394098,2.165511,5.202646,3.149408,0.384895,vertex
1114,0.507519,4.058133,9.865740,0.541384,4.114165,-0.209443,0.099694,edge_plus
1115,0.220068,3.955918,6.563894,0.274102,3.421899,6.905037,0.635983,edge_plus
1116,5.538379,4.717752,5.738867,5.581633,4.299346,5.995869,0.492935,edge_plus
1117,5.091659,8.471445,8.813292,5.188082,9.140072,8.781051,0.676312,edge_plus
1118,4.078910,2.364975,0.709863,4.038395,2.231190,0.242557,0.487765,edge_plus
1119,7.278756,6.911351,4.166086,7.499053,6.546065,3.802440,0.701548,vertex
1120,9.903401,4.602393,1.069234,10.086988,4.187034,11.140999,0.459758,edge_minus
1121,2.481635,6.663088,9.540518,2.418222,6.406511,9.713533,0.315891,interior_minus
1122,8.485848,5.890786,0.260003,8.523629,6.136641,10.168817,0.270781,vertex
1123,8.837298,4.231854,4.713526,8.872541,4.013736,4.658769,0.227630,interior_minus
1124,2.296661,8.478116,2.752832,2.435035,7.960885,2.552820,0.600837,vertex
1125,1.796657,5.532958,3.075670,1.552758,5.540649,2.627435,0.510353,edge_minus
1126,4.732603,1.230892,2.905370,5.406433,1.009570,2.637355,0.780952,vertex
1127,5.683714,6.508966,5.621050,5.472903,6.686985,5.433886,0.333410,interior_minus
1128,3.941189,9.057535,5.685743,3.887893,-0.401325,5.022944,0.957691,vertex
1129,1.552910,9.863485,9.805066,1.849682,9.902562,-0.081909,0.319961,edge_plus
1130,1.704391,8.210871,6.805649,1.470016,7.596965,6.670216,0.813473,vertex
1131,9.468691,1.208442,0.522521,-0.208975,10.872580,0.129877,0.770459,vertex
1132,9.949621,2.852695,8.068397,-0.340590,2.735884,7.425389,0.715071,edge_minus
1133,3.538150,4.043126,8.883543,3.520503,3.983624,8.646772,0.350166,vertex
1134,4.003987,7.794181,5.462884,4.081381,8.172641,5.530523,0.392169,edge_plus
1135,9.002947,0.087639,9.201180,-0.421246,0.014934,9.048520,0.600121,edge_minus
1136,8.786194,1.175870,1.779402,8.513900,10.895561,2.292664,0.645101,edge_minus
1137,8.255727,3.897823,4.496121,8.497596,3.426289,4.791209,0.606565,edge_plus
1138,5.702087,3.453530,8.392368,5.949124,3.529240,7.664931,0.771961,edge_plus
1139,1.936459,2.004430,8.869817,1.926216,1.434021,-1.285700,0.591319,edge_minus
1140,8.586135,9.161537,3.559498,8.435602,-0.064929,3.271426,0.839048,edge_plus
1141,2.087837,7.125429,3.918363,2.421195,7.465805,3.863503,0.479576,edge_minus
1142,6.034222,6.710209,0.610563,5.644686,6.633018,0.602740,0.707113,vertex
1143,5.635211,8.222689,3.262124,5.536425,8.139974,3.495447,0.378974,vertex
1144,2.408052,9.349118,8.033558,2.694475,-0.853646,8.333756,0.461812,interior_minus
1145,4.673968,0.195308,6.669485,4.440463,-0.173390,6.245993,0.608118,edge_plus
1146,7.769796,8.630787,2.775484,7.566485,8.865227,2.717414,0.315705,interior_plus
1147,4.052114,0.589919,9.089873,4.046924,10.135116,8.207070,1.127815,vertex
1148,5.522087,6.240522,0.057609,5.644686,6.633018,0.602740,0.707113,vertex
1149,3.476132,9.155743,8.698692,3.663361,0.111470,8.388731,1.022030,edge_minus
1150,1.768922,7.470853,7.239178,1.470016,7.596965,6.670216,0.813473,vertex
1151,8.700044,0.094422,0.219255,8.779939,0.255973,10.349803,0.222542,interior_minus
1152,7.866804,6.072563,4.634269,7.510488,6.300907,4.143141,0.671516,vertex
1153,9.230153,3.691900,7.351829,9.193404,3.011236,7.290684,0.684392,interior_minus
1154,0.215683,7.198032,5.133878,10.055623,7.309374,4.919665,0.289661,interior_plus
1155,2.383981,8.555874,2.142612,2.447481,8.080963,2.449170,0.568815,edge_minus
1156,0.069407,1.069178,0.605049,-0.208975,10.872580,0.129877,0.770459,vertex
1157,2.834927,7.121402,9.905874,2.879024,7.062719,9.955903,0.088832,interior_plus
1158,0.709376,6.258154,2.401385,1.019026,6.079390,2.085568,0.477053,interior_plus
1159,4.253306,9.271954,5.930215,3.937477,-0.426926,5.085280,0.950967,edge_minus
1160,5.348132,0.076714,5.006159,5.294987,0.552971,4.514099,1.042326,vertex
1161,0.188180,2.897680,8.119575,9.866713,2.724181,7.975573,0.392657,interior_minus
1162,0.651922,2.286883,7.369319,0.444949,2.186470,7.222699,0.272797,interior_plus
1163,5.271059,7.369554,5.996432,5.001797,7.464590,5.701135,0.681380,vertex
1164,8.572589,5.642494,6.220713,8.262833,5.792633,6.107558,0.362346,edge_plus
1165,6.742565,1.138485,5.220723,6.009279,0.855460,4.987983,0.819743,edge_plus
1166,4.166535,2.337295,2.896876,4.613801,2.371193,3.293352,0.598656,edge_minus
1167,8.956806,4.345312,1.348429,9.097358,3.856095,1.484388,0.526852,edge_plus
1168,8.421087,1.580672,8.987752,8.524823,1.741748,8.915044,0.204922,interior_minus
1169,4.366739,5.487323,4.177855,4.045608,5.585712,4.028012,0.367775,interior_plus
1170,4.021452,5.739741,4.092630,3.619038,5.572975,3.949299,0.625846,vertex
1171,7.065211,3.118717,0.747120,7.239350,3.065135,10.769285,0.352203,vertex
1172,5.696223,4.588365,3.105518,5.865998,4.331202,2.944573,0.347649,edge_plus
1173,0.293284,7.345949,5.242423,10.074454,7.577373,5.329490,0.330188,edge_minus
1174,0.879476,8.269249,7.006410,1.288130,7.744195,6.830269,0.688263,edge_minus
1175,2.595072,0.084405,8.204672,3.580011,10.106332,8.428207,1.010225,edge_plus
1176,1.704908,1.071343,8.401812,1.921047,1.365647,8.668559,0.626760,vertex
1177,9.699240,3.394498,1.562122,9.413821,3.453953,1.851307,0.758767,vertex
1178,6.774727,0.570383,8.293656,6.800425,0.830243,8.383276,0.276078,edge_minus
1179,6.402202,2.372808,1.756017,6.206068,2.262004,2.204934,0.502268,edge_plus
1180,3.310183,9.333236,5.673672,3.887893,-0.401325,5.022944,0.957691,vertex
1181,1.598200,8.773311,7.500559,1.746383,8.391561,7.678043,0.460966,vertex
1182,2.916740,9.322064,7.831507,3.344723,9.750423,8.329619,0.784077,edge_plus
1183,5.761664,8.211502,9.445237,6.179646,7.948006,-0.064515,0.711707,vertex
1184,5.397437,8.132988,0.186251,5.570322,8.173220,10.027014,0.238462,interior_minus
1185,4.921317,2.331237,0.340352,4.802063,2.001003,0.081739,0.436069,edge_plus
1186,8.294275,1.924067,2.424553,8.193133,1.234549,2.716114,0.755428,edge_plus
1187,7.603840,8.029848,2.596612,7.693529,7.688741,2.786467,0.400553,edge_plus
1188,4.333902,9.929102,1.436858,4.164936,-0.523377,1.587425,0.608840,vertex
1189,2.736708,8.883992,2.461795,2.526907,8.533330,2.274555,0.449488,edge_plus
1190,5.541856,9.916088,8.565134,4.556206,9.949737,8.416835,0.997312,edge_plus
1191,2.142024,3.181706,7.910022,2.186292,3.229203,7.930655,0.068128,edge_minus
1192,9.291296,3.955017,5.938773,8.974127,3.547176,5.835151,0.526942,interior_minus
1193,7.130376,8.527240,0.821314,6.579493,8.659468,0.826378,0.566552,edge_minus
1194,9.698935,8.329215,7.287396,9.384598,8.289704,8.044298,0.820531,interior_minus
1195,3.229820,0.395392,9.517294,3.455714,10.113046,8.614097,0.972888,edge_plus
1196,4.431635,6.946134,0.799862,4.568350,6.745548,1.185860,0.455982,edge_minus
1197,7.659546,9.431707,2.776862,8.217431,0.084535,3.098038,0.916828,edge_plus
1198,3.409853,9.567362,5.182042,3.887893,-0.401325,5.022944,0.957691,vertex
1199,8.714302,3.612240,0.887561,8.410001,3.667808,1.112465,0.484344,vertex
1200,7.790180,7.576339,2.686807,7.958338,6.917602,2.921532,0.725142,vertex
1201,8.622255,7.931721,8.743306,9.106878,8.002410,8.394631,0.601191,interior_minus
1202,3.179171,4.954064,5.247799,3.214003,4.485065,5.321741,0.476067,edge_plus
1203,1.471844,5.862180,9.695386,1.818864,5.881658,-0.195944,0.364159,edge_plus
1204,6.544454,3.474041,8.737903,6.561932,3.715622,8.521148,0.325037,edge_minus
1205,8.845254,3.902848,7.788957,8.536201,3.600423,7.651681,0.453673,edge_plus
1206,2.581633,8.234948,4.951924,3.054088,8.836618,5.163454,0.890301,vertex
1207,6.569738,9.304098,1.561250,6.380295,8.808502,1.874484,0.776643,vertex
1208,3.861278,2.778789,0.670461,4.023218,2.543208,0.565007,0.304702,edge_plus
1209,0.448616,2.184763,9.228817,0.737686,2.252078,9.200118,0.298189,interior_minus
1210,5.862626,7.094853,6.041720,5.596602,7.549209,6.223295,0.626930,vertex
1211,4.848177,3.474016,8.130805,5.398706,3.559416,8.033736,0.565506,edge_plus
1212,6.131798,3.588903,3.054728,5.791417,3.241575,2.978076,0.492312,edge_plus
1213,3.991989,4.033008,1.568488,4.088700,3.915121,1.162304,0.441953,vertex
1214,2.574205,8.919616,5.210826,3.054088,8.836618,5.163454,0.890301,vertex
1215,9.319884,8.943948,8.527850,9.459570,8.318214,8.338577,0.944329,vertex
1216,6.000986,3.970743,6.034962,5.783318,3.953739,6.749693,0.747334,edge_plus
1217,3.035476,6.510453,8.541835,3.405916,6.849679,8.587045,0.504326,edge_plus
1218,9.895656,3.296897,1.887794,9.413821,3.453953,1.851307,0.758767,vertex
1219,7.379402,5.807252,2.480164,7.806413,5.873856,2.986640,0.747919,vertex
1220,1.482553,4.537335,1.358248,1.360390,4.979505,1.706734,0.576091,edge_minus
1221,4.740611,6.739368,6.174973,4.752637,6.828039,5.867515,0.320215,interior_minus
1222,6.954520,3.003085,4.933128,6.918762,3.266410,5.349469,0.493922,edge_minus
1223,2.545010,0.262717,8.695697,3.505709,10.109753,8.534090,0.986133,edge_plus
1224,3.034928,0.568472,7.443972,3.119641,0.487297,7.689085,0.271746,interior_minus
1225,2.829767,4.656205,6.110915,3.055553,3.944039,5.680435,0.892378,vertex
1226,1.751370,8.670677,8.042151,1.943031,8.535962,8.093775,0.499421,vertex
1227,4.155514,3.513650,9.227254,3.961708,3.318985,9.093055,0.356800,vertex
1228,5.191975,7.399510,5.296431,5.001797,7.464590,5.701135,0.681380,vertex
1229,6.159850,0.415609,8.872663,5.995488,0.623249,8.501560,0.455902,edge_minus
1230,3.135711,3.952322,8.195788,3.207281,3.841225,8.423245,0.263061,edge_plus
1231,4.608091,9.575817,4.876471,3.887893,-0.401325,5.022944,0.957691,vertex
1232,3.988205,4.914943,7.919861,4.038596,4.774307,7.843534,0.167760,edge_plus
1233,7.491921,5.322090,1.949911,7.539257,5.614883,2.279581,0.443454,edge_minus
1234,5.701414,6.718807,4.719177,5.504316,6.518082,4.749295,0.282923,interior_minus
1235,4.004706,3.186604,9.317607,3.961708,3.318985,9.093055,0.356800,vertex
1236,6.359114,0.702755,5.064138,5.441481,0.688398,4.736045,0.974628,edge_minus
1237,2.232335,6.743927,4.606934,2.342644,6.709750,4.277125,0.496421,vertex
1238,9.006408,7.827285,8.269022,9.459570,8.318214,8.338577,0.944329,vertex
1239,9.881132,2.550017,7.280466,9.728548,2.867951,6.998278,0.860711,vertex
1240,3.460615,3.636816,4.963305,3.055553,3.944039,5.680435,0.892378,vertex
1241,6.810659,8.888446,4.577315,6.842913,8.961793,4.908064,0.340316,edge_minus
1242,1.969975,0.575842,9.002883,2.533169,0.530030,8.982635,0.565416,interior_minus
1243,7.606960,5.896613,2.129672,7.695556,5.765329,2.685247,0.577710,edge_minus
1244,1.330560,5.819456,0.794873,1.259902,5.962837,0.880764,0.181460,interior_minus
1245,9.703283,7.347644,3.938054,9.711247,7.502636,4.230685,0.331239,edge_plus
1246,9.700136,2.157640,1.956189,9.616566,2.258247,1.793225,0.208957,interior_minus
1247,3.657136,0.153730,1.820572,3.926513,-0.069858,1.713903,0.365970,edge_plus
1248,0.661881,4.511541,5.732525,1.150763,4.634899,5.893199,0.771606,vertex
1249,1.786662,8.152415,6.497472,1.470016,7.596965,6.670216,0.813473,vertex
1250,9.503828,7.744533,8.117910,9.459570,8.318214,8.338577,0.944329,vertex
1251,7.759704,4.940703,7.959071,7.717842,4.900232,7.916898,0.071894,interior_minus
1252,4.132688,7.566347,8.299518,4.208221,7.245114,8.399675,0.344858,interior_minus
1253,1.902491,8.914266,9.472551,2.283325,8.985658,-0.485817,0.389698,edge_plus
1254,9.508487,7.679175,5.002713,9.826369,7.629768,4.703570,0.439291,interior_minus
1255,3.466243,9.235449,5.810423,3.898745,9.593072,5.036587,0.955916,edge_minus
1256,4.178268,9.960891,1.599163,4.164936,-0.523377,1.587425,0.608840,vertex
1257,4.681046,7.144337,8.732089,4.602547,6.746362,8.587939,0.430494,edge_minus
1258,7.068640,6.386653,4.614312,7.510488,6.300907,4.143141,0.671516,vertex
1259,4.324717,0.065710,1.797044,4.194170,9.535641,1.620087,0.573872,edge_plus
1260,9.880912,2.029614,5.435728,9.486951,2.203878,5.724945,0.518864,edge_plus
1261,3.006363,4.660182,6.032024,3.055553,3.944039,5.680435,0.892378,vertex
1262,3.292925,7.035860,8.234689,3.585506,6.861002,8.468000,0.593203,vertex
1263,4.702798,3.104755,6.861449,5.222528,3.404108,6.869548,0.599832,edge_plus
1264,4.762892,9.379923,6.441006,4.419044,-0.225760,6.093202,0.628240,edge_minus
1265,5.526329,0.952436,3.085276,6.068121,10.706780,2.567499,0.788656,edge_plus
1266,0.521198,6.491038,2.047490,0.932623,6.212839,1.862052,0.530144,edge_minus
1267,4.347683,7.371818,8.559172,4.085543,7.047075,8.501114,0.421362,edge_plus
1268,6.251223,7.621215,9.703058,6.179646,7.948006,-0.064515,0.711707,vertex
1269,5.147177,8.430750,5.557917,4.876147,8.026078,5.595401,0.488489,edge_minus
1270,2.363719,4.241296,2.951099,2.499684,4.223821,3.034390,0.160403,edge_minus
1271,7.673542,3.153949,1.366879,7.822099,3.485046,1.150875,0.460479,vertex
1272,3.183630,8.809848,4.031929,2.971022,8.492257,4.420521,0.545041,interior_plus
1273,6.738654,9.763050,1.804933,6.207605,9.684066,1.973365,0.562692,interior_minus
1274,9.437768,0.203887,4.859747,-0.875616,-0.187040,4.722978,0.519364,edge_plus
1275,0.057248,2.537329,9.179027,0.032018,2.626246,8.918434,0.276499,interior_minus
1276,4.454482,0.339315,6.157110,4.355299,9.725782,5.962894,0.651138,edge_plus
1277,7.788193,3.507121,4.819486,8.223829,3.518343,4.997837,0.470865,interior_minus
1278,4.357399,9.368100,4.434062,3.887893,-0.401325,5.022944,0.957691,vertex
1279,9.102176,9.095472,3.483113,-1.253998,-0.278382,3.511177,0.720907,edge_plus
1280,8.310616,3.481678,7.285716,8.611410,3.077805,7.408588,0.751219,vertex
1281,1.536808,6.146884,5.234613,1.581567,6.158835,5.247046,0.047967,interior_plus
1282,6.372434,4.993571,7.089290,6.064398,4.684417,6.995313,0.446424,edge_minus
1283,5.801092,1.253043,5.159609,5.303226,0.579361,4.552554,1.034520,edge_minus
1284,5.674737,4.270881,6.324223,5.717134,3.756935,6.995660,0.846620,edge_minus
1285,5.496271,0.147354,2.175505,6.115551,10.403009,2.283774,0.678667,interior_minus
1286,8.949107,2.674381,7.932702,9.288943,2.855683,7.207219,0.821392,edge_plus
1287,4.747420,8.927407,5.322337,4.062869,-0.491666,5.242917,0.949940,vertex
1288,8.278957,1.048969,2.193260,8.105437,0.662560,2.940021,0.858530,edge_plus
1289,8.156933,3.965054,8.073873,8.076116,3.380563,8.112789,0.591334,edge_minus
1290,6.957651,9.280129,5.162822,6.916610,9.028339,5.120634,0.258577,interior_minus
1291,6.009819,7.320472,1.113603,5.884990,6.960443,0.672346,0.583019,edge_minus
1292,9.460610,2.402335,8.119994,9.474699,2.683582,7.491986,0.688254,edge_plus
1293,7.449702,6.821244,5.621356,7.458558,6.284441,5.411403,0.595577,vertex
1294,5.884226,0.425298,4.009222,5.294987,0.552971,4.514099,1.042326,vertex
1295,4.063619,9.597423,0.442977,4.500044,9.391559,10.133152,0.621191,vertex
1296,4.719589,8.671015,5.911436,4.524936,8.655445,5.490041,0.464441,interior_minus
1297,8.142175,2.867821,7.608183,8.611410,3.077805,7.408588,0.751219,vertex
1298,3.310430,5.577399,6.983988,3.204929,5.767881,6.807271,0.437326,vertex
1299,6.907571,7.618912,8.486289,6.873846,7.837044,8.351625,0.258561,edge_plus
1300,0.902469,2.838463,9.483980,0.888005,2.803827,9.451211,0.049825,interior_minus
1301,1.073416,4.497928,3.949318,1.047827,4.483154,4.247628,0.330612,vertex
1302,9.719878,5.468697,6.025785,9.574968,5.382615,5.725334,0.421642,vertex
1303,5.214729,2.494033,9.639986,5.000945,1.829237,-0.555576,0.725191,edge_plus
1304,7.785604,0.041585,2.807936,6.892904,0.254549,3.114538,0.967612,edge_plus
1305,5.275062,0.005367,6.103565,5.044874,0.049817,5.969766,0.269934,interior_minus
