id,px,py,pz,cx,cy,cz,lpes,type
9188,5.639142,7.735136,0.075073,6.179646,7.948006,-0.064515,0.711707,vertex
9189,8.878596,9.245829,3.748080,8.521581,-0.138035,3.348034,0.816774,edge_plus
9190,8.775296,4.961139,3.688333,-1.091342,4.431233,3.595904,0.554192,edge_plus
9191,0.341967,8.667570,1.612250,10.420209,8.592839,1.634343,0.110429,interior_plus
9192,3.492462,9.699535,2.040163,3.736617,9.478740,1.783002,0.417724,edge_minus
9193,8.897011,4.741120,2.617996,8.918444,4.772176,2.807392,0.193119,interior_minus
9194,9.036888,2.072034,6.203594,-0.520404,2.378464,6.343583,0.556316,edge_minus
9195,8.915151,9.033764,7.088791,8.946098,8.478099,7.576567,0.740031,edge_minus
9196,5.483643,2.888823,6.478539,5.744178,3.245358,6.934533,0.634765,edge_minus
9197,3.866557,6.145910,8.318898,3.618113,6.537046,8.302156,0.463672,edge_plus
9198,5.875691,4.601062,0.717521,5.813965,4.764835,0.449076,0.320460,edge_plus
9199,1.550680,2.929900,4.490747,1.921061,3.467189,4.563281,0.704289,vertex
9200,7.376223,5.660762,6.079074,6.944995,6.020640,6.450466,0.673352,edge_minus
9201,7.095727,6.720828,4.165286,7.499053,6.546065,3.802440,0.701548,vertex
9202,7.040535,4.806718,2.996540,6.882372,4.593972,3.001436,0.265143,edge_minus
9203,5.574223,9.449019,4.794720,5.462634,10.133853,4.437794,0.780286,interior_minus
9204,3.213259,0.903343,3.494908,3.040912,10.821066,3.499477,0.191034,edge_minus
9205,5.590853,2.732959,3.439491,5.240290,2.796228,3.156048,0.455234,interior_plus
9206,5.625801,9.028394,0.559744,6.025847,9.083128,0.795123,0.467371,edge_plus
9207,0.700542,8.588625,7.395395,10.754958,8.175780,7.299444,0.578367,vertex
9208,2.533097,8.587788,8.377991,2.564796,9.085730,8.683273,0.584934,edge_minus
9209,7.045978,1.101511,8.510586,7.199137,0.930286,8.306536,0.374449,vertex
9210,7.502372,5.600011,4.200441,7.545106,6.217547,4.064149,0.633839,edge_plus
9211,5.548498,1.867028,5.017386,5.564976,1.010031,4.973359,0.858285,edge_minus
9212,3.510371,6.509994,1.244961,3.641410,6.597962,1.264520,0.352478,vertex
9213,9.730778,2.611389,7.706259,9.728548,2.867951,6.998278,0.860711,vertex
9214,1.177044,9.424781,5.156199,1.082652,9.041851,5.045445,0.438894,vertex
9215,7.018428,3.824249,5.101833,6.833777,3.599016,5.389152,0.409118,interior_plus
9216,7.956385,2.766597,4.925892,8.024185,3.072263,4.695090,0.388970,interior_minus
9217,3.438036,3.655726,4.876337,3.072528,3.947673,5.558146,0.826858,edge_plus
9218,7.277437,6.890950,4.530212,7.643084,6.487867,4.329742,0.579967,interior_minus
9219,2.648445,0.243055,9.069834,3.481657,10.111337,8.572580,0.979210,edge_plus
9220,1.552780,5.245412,7.498676,1.470796,5.357486,7.166702,0.359845,edge_plus
9221,1.842622,5.496998,6.731504,1.397883,5.241670,6.525391,0.552691,edge_minus
9222,2.863154,8.426351,2.619128,2.446465,8.071169,2.457624,0.570847,edge_minus
9223,6.792066,7.080550,7.259139,6.465752,6.880463,6.935390,0.501328,edge_minus
9224,4.175887,9.345104,8.422826,4.046924,10.135116,8.207070,1.127815,vertex
9225,1.111024,1.378518,7.860303,1.228464,1.354343,7.726614,0.398233,vertex
9226,4.774922,0.396364,4.268735,5.294987,0.552971,4.514099,1.042326,vertex
9227,6.652064,1.162749,1.687857,6.585522,0.908346,2.389632,0.749424,edge_minus
9228,4.676741,3.395070,6.165920,4.052866,3.610752,6.122688,0.729745,vertex
9229,8.653937,1.400768,3.308082,8.204746,1.290801,2.795436,0.690414,interior_minus
9230,6.828398,8.196859,1.768615,6.380295,8.808502,1.874484,0.776643,vertex
9231,3.759580,3.667862,2.305592,3.867581,3.710863,2.514322,0.238918,interior_plus
9232,5.185648,6.384104,1.047416,5.644686,6.633018,0.602740,0.707113,vertex
9233,1.543037,2.872534,4.846461,1.695054,3.404002,4.510447,0.646894,edge_minus
9234,0.187496,8.113191,8.163959,9.459570,8.318214,8.338577,0.944329,vertex
9235,0.011985,9.367939,3.000733,-0.150868,-0.559987,3.047373,0.184096,edge_plus
9236,1.369127,2.318517,9.144921,1.094043,2.023168,9.375926,0.506482,vertex
9237,3.870748,9.179184,9.980990,4.404597,9.374630,10.188001,0.605019,edge_minus
9238,1.870273,6.304841,9.473232,2.057196,6.006705,-0.289444,0.424439,edge_plus
9239,9.391167,2.895036,1.535283,9.413821,3.453953,1.851307,0.758767,vertex
9240,5.640453,4.658208,7.200417,5.708496,3.798449,7.338372,0.873411,edge_minus
9241,6.834452,8.456437,1.738703,6.380295,8.808502,1.874484,0.776643,vertex
9242,5.536712,9.266562,8.177397,4.754836,9.759113,8.373918,0.944752,edge_plus
9243,5.864156,2.200475,4.615766,5.817923,2.069643,4.697390,0.160987,interior_plus
9244,2.462113,3.574713,6.335938,2.915835,3.850986,5.644664,0.871809,edge_plus
9245,3.337181,3.936301,4.569217,3.120882,3.958025,5.209785,0.676450,edge_minus
9246,7.395700,0.313892,3.835287,6.775270,10.223087,3.083064,0.979294,edge_minus
9247,3.812513,1.448057,7.347938,4.025725,1.198757,7.312614,0.329936,interior_minus
9248,5.409639,1.918877,2.079284,5.330751,1.417864,2.540284,0.685389,edge_plus
9249,6.789649,8.101426,2.606137,6.410080,8.301940,2.189142,0.598467,edge_plus
9250,4.184945,1.615162,9.435265,4.863740,1.575530,-0.627675,0.682858,interior_minus
9251,4.601515,9.666517,6.630091,4.390835,-0.247204,6.035538,0.636650,edge_minus
9252,1.659036,3.096335,4.490115,2.222335,3.455868,4.733813,0.711308,edge_minus
9253,6.450673,5.866548,7.000762,6.958901,5.994754,6.623127,0.702650,vertex
9254,2.913465,4.091259,5.367116,3.055553,3.944039,5.680435,0.892378,vertex
9255,5.050620,7.713033,4.957073,5.164327,7.676861,5.348181,0.408905,interior_minus
9256,2.538041,4.192868,6.612064,2.528957,3.946686,5.836139,0.814093,edge_plus
9257,1.298989,3.739178,4.063154,1.731567,3.524760,4.549296,0.685152,edge_plus
9258,9.087607,0.707709,0.522318,-0.260300,10.835448,0.198441,0.739216,edge_minus
9259,7.608739,6.871671,4.517253,7.525547,6.315011,4.173189,0.659675,edge_plus
9260,2.055932,8.907475,5.550136,2.773253,8.753775,5.161482,0.882451,vertex
9261,3.955326,4.068161,2.045536,4.060837,4.012586,1.700950,0.364638,edge_plus
9262,4.131547,6.962598,8.120408,3.823705,6.832043,8.568324,0.558963,edge_plus
9263,4.333589,3.603221,6.879707,4.234736,3.611299,6.240758,0.646601,edge_plus
9264,9.093054,3.361164,1.413138,9.413821,3.453953,1.851307,0.758767,vertex
9265,4.437592,7.104383,1.372246,4.632924,6.720815,1.193624,0.466031,edge_plus
9266,3.592343,0.043152,7.332779,4.046924,10.135116,8.207070,1.127815,vertex
9267,2.517447,7.496130,7.438520,2.262430,7.471530,7.452673,0.256591,interior_minus
9268,0.885286,1.663070,3.694861,0.937173,1.799077,3.618406,0.314548,vertex
9269,5.173453,1.380104,3.807814,5.262776,0.602022,4.391437,0.976732,edge_plus
9270,8.930354,0.245037,0.292301,9.420347,10.549087,0.490501,0.609773,edge_minus
9271,2.314470,0.293790,8.908062,3.253024,0.138250,8.913750,0.951372,edge_minus
9272,4.737466,0.015091,7.162174,4.107370,10.025739,7.771740,0.876759,edge_minus
9273,0.436848,5.006696,6.121137,0.775209,4.704576,6.109507,0.764926,vertex
9274,7.135599,0.876673,4.549215,7.003549,0.897082,4.524792,0.135831,interior_minus
9275,9.638649,2.705260,1.658539,-0.582178,3.396962,1.846276,0.749975,edge_minus
9276,1.577513,1.147064,7.863038,1.742385,1.390075,8.156216,0.414959,edge_minus
9277,4.106742,9.570871,5.777576,3.887893,-0.401325,5.022944,0.957691,vertex
9278,4.978361,6.501125,8.262712,4.653134,6.460709,8.543593,0.431625,edge_minus
9279,4.203381,0.003952,1.533839,4.164936,-0.523377,1.587425,0.608840,vertex
9280,8.964146,6.511241,7.196879,8.950143,6.681104,7.351134,0.229878,interior_minus
9281,6.540565,3.334367,6.188126,6.233223,3.319551,6.731911,0.624804,edge_plus
9282,4.926115,6.680203,4.634019,4.999625,6.766037,5.158596,0.604193,vertex
9283,1.406050,2.513321,4.907780,1.494682,2.485886,4.699664,0.227860,interior_minus
9284,8.752197,6.921432,1.952563,8.571402,7.083966,2.248813,0.383234,interior_plus
9285,0.258049,2.854489,1.969081,9.945647,2.800765,1.918991,0.320922,interior_minus
9286,4.687153,1.452421,4.377598,5.276387,0.736572,4.575333,0.948017,edge_plus
9287,2.795451,3.764725,4.616707,2.646571,3.659830,5.380522,0.785227,edge_plus
9288,7.338459,5.681935,4.872173,7.395351,6.076963,4.763605,0.413607,interior_minus
9289,5.479333,6.460046,1.830071,5.425279,6.530904,1.767232,0.109047,interior_minus
9290,7.558149,9.641897,3.692316,7.087336,0.134381,3.113752,0.893835,edge_plus
9291,1.688537,8.191681,6.292857,1.470016,7.596965,6.670216,0.813473,vertex
9292,1.849535,6.318096,2.201781,1.379632,6.015750,2.250420,0.560881,edge_minus
9293,3.292083,0.230501,8.344540,4.046924,10.135116,8.207070,1.127815,vertex
9294,7.564761,1.076654,6.554272,7.511961,1.291571,6.665053,0.413581,vertex
9295,4.175099,3.078495,6.301379,4.052866,3.610752,6.122688,0.729745,vertex
9296,1.304569,6.085352,6.556288,1.375571,6.818537,6.387401,0.755727,edge_minus
9297,5.829397,1.262955,2.345163,6.327636,10.588025,2.540102,0.871328,vertex
9298,9.102687,8.387076,6.709105,8.932375,8.535756,7.326656,0.657633,edge_plus
9299,8.549858,3.279080,8.654290,8.229409,2.925159,8.311954,0.587488,interior_minus
9300,9.112158,3.717722,3.400211,-0.573321,3.583119,3.262882,0.668464,vertex
9301,4.518194,8.080574,5.806903,4.992662,7.826322,5.636531,0.564616,edge_plus
9302,7.396399,8.002876,2.722796,7.669835,7.744516,2.761756,0.378200,edge_plus
9303,3.695175,7.542640,8.311403,3.496998,7.040402,8.309475,0.539927,edge_minus
9304,4.626629,1.662385,9.505244,4.947104,1.812054,-0.545794,0.735305,vertex
9305,9.128841,2.453956,6.628825,9.728548,2.867951,6.998278,0.860711,vertex
9306,1.949216,3.131380,8.665325,2.190263,3.148385,8.878211,0.322046,edge_plus
9307,2.194190,3.439780,8.755705,2.349161,3.086929,-1.173094,0.391905,edge_plus
9308,5.634251,0.981540,5.557403,5.380653,0.640425,4.655314,0.997215,edge_minus
9309,1.430290,3.925492,4.501900,1.921061,3.467189,4.563281,0.704289,vertex
9310,7.926971,6.519043,3.592060,7.911168,6.888722,2.984253,0.711576,edge_plus
9311,3.742191,2.011494,7.560990,3.764640,1.920522,7.679086,0.150753,edge_minus
9312,6.935127,9.648175,4.000553,6.588433,10.139021,3.418868,0.836352,edge_plus
9313,8.734885,7.262250,8.024412,9.149782,7.625583,7.978868,0.553375,edge_minus
9314,9.242277,5.995800,6.986263,9.224831,6.044127,6.912820,0.089630,interior_minus
9315,1.091851,0.420048,1.018590,0.969756,0.441734,0.885198,0.352853,vertex
9316,9.886656,4.120385,1.203649,9.681647,3.753177,1.574236,0.560539,edge_plus
9317,7.761712,0.945013,3.146074,7.048494,0.348298,3.110645,0.930594,edge_plus
9318,2.971558,9.358078,5.070636,3.887893,-0.401325,5.022944,0.957691,vertex
9319,9.999000,5.958541,0.711226,10.154115,6.032281,0.602869,0.203075,interior_plus
9320,8.936353,0.026072,4.519492,9.129153,-0.498502,4.735677,0.599237,edge_minus
9321,9.482793,8.608731,8.585218,9.459570,8.318214,8.338577,0.944329,vertex
9322,5.776816,1.778339,2.212652,5.341130,1.361870,2.553596,0.692467,edge_plus
9323,3.856336,8.652477,0.365155,4.077495,8.974784,0.356310,0.390988,edge_plus
9324,4.091899,9.896401,1.881706,4.164936,-0.523377,1.587425,0.608840,vertex
9325,1.987833,1.430180,5.903227,1.936983,1.459025,5.940819,0.069505,interior_minus
9326,3.212467,8.497801,1.671462,2.786302,8.483606,1.900704,0.484118,edge_minus
9327,0.295385,8.265034,7.742617,9.556286,8.263690,8.306725,0.929778,edge_plus
9328,0.455055,5.163998,5.594178,0.775209,4.704576,6.109507,0.764926,vertex
9329,5.867680,8.507404,0.126704,6.179646,7.948006,-0.064515,0.711707,vertex
9330,0.981386,8.011490,6.874023,1.470016,7.596965,6.670216,0.813473,vertex
9331,0.754357,0.672147,6.890807,0.626731,0.763875,7.053386,0.226129,edge_plus
9332,8.163475,6.854271,1.775927,8.205327,6.674579,1.957638,0.258959,interior_minus
9333,6.769963,0.699242,7.405620,6.959475,0.757218,7.528666,0.233273,edge_minus
9334,6.637605,3.177532,7.351167,5.945550,3.536196,7.490249,0.791785,edge_plus
9335,3.045052,4.293789,4.069032,3.224755,3.980263,4.461448,0.586127,vertex
9336,9.978931,7.729379,9.133068,9.746918,8.117621,8.485265,0.790070,edge_plus
9337,2.479120,2.308488,8.274361,2.381472,2.288728,8.118689,0.204180,vertex
9338,0.305187,3.162945,5.684622,0.131649,3.126314,5.879819,0.263741,interior_minus
9339,3.656302,6.001250,6.487665,3.364316,5.834424,6.589922,0.351488,edge_minus
9340,4.366210,5.575930,5.831050,4.023078,5.728498,5.610410,0.435544,edge_plus
9341,5.833092,0.075649,7.767791,5.670706,-0.024922,8.002015,0.302233,interior_minus
9342,3.910654,3.533532,3.053721,3.997805,3.551744,2.785400,0.282707,edge_plus
9343,4.658184,2.602409,8.941704,4.782074,2.226216,9.217243,0.482484,edge_minus
9344,6.194476,6.057225,4.393960,6.068366,6.111424,4.698826,0.334342,edge_plus
9345,6.244897,4.908629,0.092447,6.252684,5.359069,0.219621,0.468113,edge_minus
9346,7.500507,7.359355,2.363244,7.605379,7.275185,2.885704,0.539487,edge_plus
9347,8.431114,6.047132,0.174524,8.523629,6.136641,10.168817,0.270781,vertex
9348,5.422515,1.822460,2.884310,5.382823,1.136940,2.607073,0.740523,edge_plus
9349,1.830406,4.927354,0.508300,1.832703,4.956082,0.609863,0.105573,interior_minus
9350,7.453840,5.333505,2.175896,7.615468,5.688240,2.477382,0.492802,edge_minus
9351,9.722676,3.782294,3.396915,-0.573321,3.583119,3.262882,0.668464,vertex
9352,0.600747,3.988332,6.853158,0.287161,3.448634,6.877756,0.624672,edge_minus
9353,2.150244,8.990981,5.193735,3.021482,8.827000,5.163225,0.887061,edge_plus
9354,6.022165,9.632059,4.754891,5.614461,0.425185,4.412743,0.955163,edge_plus
9355,7.806393,8.232369,7.521048,8.338115,8.390746,7.594826,0.559692,edge_plus
9356,8.827388,3.662072,4.343059,8.596928,3.148989,4.274425,0.677196,vertex
9357,3.729166,5.478512,5.406754,3.936978,5.682573,5.616533,0.442585,vertex
9358,4.291374,3.269960,5.874824,4.052866,3.610752,6.122688,0.729745,vertex
9359,5.659640,6.180841,9.819856,5.672194,6.584911,10.294961,0.623824,edge_minus
9360,5.917408,3.594717,3.066248,5.697542,3.165277,2.915058,0.505587,edge_minus
9361,6.691911,8.499316,0.565534,6.452940,8.800705,11.007529,0.657615,vertex
9362,7.396391,6.260091,5.133450,7.458558,6.284441,5.411403,0.595577,vertex
9363,4.478197,1.290011,4.733845,5.243056,0.993616,4.623857,0.827621,edge_plus
9364,9.879327,7.427828,8.417638,-0.478285,8.286714,8.323413,0.935120,edge_minus
9365,3.959754,9.945343,6.759858,4.161638,-0.006565,7.443355,0.714309,edge_minus
9366,9.919409,3.764829,2.453844,9.444292,3.482935,1.959077,0.741616,edge_minus
9367,5.322396,0.581439,3.575838,5.294987,0.552971,4.514099,1.042326,vertex
9368,6.051366,6.672891,9.500748,5.971132,6.706636,-0.130461,0.378924,interior_minus
9369,0.494625,3.703736,6.819678,0.045639,3.169774,6.934729,0.707065,edge_plus
9370,6.530407,1.941541,5.662353,6.675296,2.197405,5.344390,0.436710,vertex
9371,6.375632,0.074574,4.821348,5.579430,0.439197,4.423857,0.961710,edge_plus
9372,9.045931,0.050879,9.302267,-0.420813,10.014507,9.048213,0.600261,vertex
9373,0.084010,9.703387,8.446668,-0.372371,9.428030,8.516718,0.537598,edge_plus
9374,3.222878,3.157058,8.760507,3.043092,3.419533,8.746831,0.382092,vertex
9375,5.497459,2.122174,8.944411,5.053189,1.845910,-0.565069,0.717152,edge_plus
9376,5.620939,1.187314,4.174363,5.294987,0.552971,4.514099,1.042326,vertex
9377,0.102103,2.695060,6.518067,9.728548,2.867951,6.998278,0.860711,vertex
9378,4.950322,0.721175,4.211203,5.294987,0.552971,4.514099,1.042326,vertex
9379,7.640877,1.202993,1.598481,7.376872,1.298013,2.057573,0.538046,edge_minus
9380,8.407682,6.668168,2.891992,7.958338,6.917602,2.921532,0.725142,vertex
9381,7.506239,1.561763,8.404929,7.374139,1.376137,8.520799,0.255604,interior_minus
9382,8.608747,9.038178,5.557163,8.891367,-0.552955,5.492632,0.501209,edge_minus
9383,7.610873,9.280113,0.109164,7.735026,9.425250,10.013050,0.213815,edge_plus
9384,1.282512,4.517106,1.972296,1.369364,5.031077,1.723390,0.592227,vertex
9385,5.522613,0.906386,3.646815,5.294987,0.552971,4.514099,1.042326,vertex
9386,9.169399,1.514721,5.086067,9.197147,1.872874,5.215132,0.478173,vertex
9387,5.075313,3.509373,8.431817,5.419765,3.581879,7.967694,0.582506,edge_plus
9388,5.733428,7.913004,2.844172,5.793248,8.100132,2.871434,0.198340,interior_minus
9389,2.434772,8.443966,4.530430,2.773253,8.753775,5.161482,0.882451,vertex
9390,9.783081,3.228715,1.336644,9.413821,3.453953,1.851307,0.758767,vertex
9391,2.330128,9.034951,8.856266,2.754013,9.571396,-0.997301,0.699211,edge_minus
9392,4.605537,9.439455,9.933555,4.310928,9.821750,9.481576,0.661233,edge_minus
9393,4.886005,8.895222,4.114404,5.033751,9.293828,4.507436,0.578956,edge_minus
9394,4.805514,1.322159,2.156331,5.370765,1.201993,2.591607,0.723473,edge_minus
9395,4.503854,9.593043,6.570492,4.347724,-0.279977,5.947408,0.654778,edge_minus
9396,4.295977,2.673867,3.452660,4.772138,2.337271,3.297732,0.679490,vertex
9397,3.120042,5.610582,3.348841,3.178379,5.500751,3.505220,0.199801,interior_minus
9398,6.221392,9.580952,1.142900,5.928944,-0.490071,11.466181,0.727950,vertex
9399,5.545627,3.057427,6.609732,5.694151,3.688594,7.081073,0.892720,vertex
9400,2.939924,9.654249,9.298858,3.456109,10.113020,8.613466,0.972975,edge_plus
9401,8.731808,3.042874,8.144278,8.611410,3.077805,7.408588,0.751219,vertex
9402,2.959322,4.448844,4.124096,3.247244,4.039818,4.383934,0.563664,edge_plus
9403,5.361205,1.516151,8.793597,4.977166,1.622896,-0.602539,0.723556,edge_minus
9404,7.874473,9.535342,3.576877,8.240308,10.101126,3.097417,0.924917,vertex
9405,3.527656,6.854017,9.185238,3.477435,6.893886,8.694950,0.494463,edge_plus
9406,5.132524,9.403284,0.903103,5.311587,9.730014,1.365209,0.646857,vertex
9407,8.192928,1.541390,2.859153,8.107924,10.694589,2.919510,0.853195,edge_plus
9408,3.378253,0.142734,1.775620,3.521511,0.014528,1.898509,0.228169,interior_plus
9409,7.433825,6.251822,6.026902,6.942755,6.024810,6.422658,0.670303,edge_minus
9410,9.856095,8.343549,7.678628,9.459570,8.318214,8.338577,0.944329,vertex
9411,3.691255,2.570313,6.179303,4.119476,2.962228,6.193473,0.580665,edge_minus
9412,3.768823,5.876598,3.688460,3.619038,5.572975,3.949299,0.625846,vertex
9413,3.922237,3.509388,5.173206,3.763120,3.705930,5.522648,0.431343,interior_minus
9414,4.505154,1.649912,9.867131,4.947104,1.812054,-0.545794,0.735305,vertex
9415,4.652238,9.936105,4.598188,5.294987,0.552971,4.514099,1.042326,vertex
9416,9.696404,0.976670,5.392025,9.656249,1.341600,5.227111,0.402471,edge_minus
9417,6.645889,8.725197,0.673357,6.452940,8.800705,11.007529,0.657615,vertex
9418,9.116103,0.441582,8.725290,9.285626,0.310261,9.242521,0.559921,edge_plus
9419,3.646080,6.894122,9.282921,3.646955,6.874957,8.843541,0.439799,edge_plus
9420,3.942261,0.132602,1.625533,4.041555,-0.376718,1.624947,0.518909,edge_plus
9421,1.508579,0.859900,8.568678,1.857751,1.354684,8.680285,0.615783,edge_plus
9422,6.545307,0.077760,3.301578,6.774524,10.222985,3.082779,0.979329,vertex
9423,8.782082,2.032526,6.893263,9.016173,2.447903,6.963880,0.482000,edge_minus
9424,9.246918,5.412521,5.440388,9.544887,5.433146,5.629769,0.353662,interior_minus
9425,2.575581,6.326568,8.867918,2.366835,6.339123,9.078930,0.297084,edge_plus
9426,7.162674,3.329936,5.817951,6.741373,3.258984,6.161767,0.548397,edge_plus
9427,3.605690,1.748158,0.583379,3.530205,1.998069,10.215419,0.467389,vertex
9428,3.612937,6.073615,6.469882,3.689097,5.970017,6.147032,0.347512,edge_plus
9429,1.468720,1.640497,4.267437,1.709743,2.024453,4.513106,0.515624,edge_minus
9430,4.841450,5.552343,5.437674,4.799454,5.612131,5.366074,0.102299,interior_plus
9431,7.535219,9.141023,3.132256,7.944698,-0.113255,3.105437,0.851172,edge_plus
9432,4.054607,5.340285,8.025133,4.059926,5.698388,7.984448,0.360446,edge_minus
9433,4.127569,0.909016,8.755623,4.046924,10.135116,8.207070,1.127815,vertex
9434,8.778685,2.778049,7.405350,9.580273,2.869768,7.169214,0.840664,edge_plus
9435,1.501685,5.246310,8.638142,1.437947,5.269834,8.616868,0.071193,interior_minus
9436,5.448388,0.786545,2.214323,6.182174,0.654589,2.555458,0.819895,edge_minus
9437,6.416790,7.338567,0.245465,6.178341,7.932371,-0.057508,0.707993,edge_plus
9438,3.660586,9.734419,1.409075,4.164936,-0.523377,1.587425,0.608840,vertex
9439,8.703329,3.190716,2.070601,9.224403,3.424914,1.758717,0.650875,edge_plus
9440,4.599102,9.638661,7.799196,4.046924,10.135116,8.207070,1.127815,vertex
9441,0.493985,3.240309,5.874164,0.309867,3.370615,5.935264,0.233693,interior_minus
9442,3.499017,0.191571,4.065502,3.621276,10.152970,4.521427,0.473608,edge_plus
9443,6.353661,0.897489,2.081964,6.539119,10.415275,2.796915,0.882089,edge_plus
9444,2.105374,6.699096,4.859931,2.280997,6.658060,4.469738,0.429858,edge_plus
9445,6.888379,6.348985,6.186121,6.958901,5.994754,6.623127,0.702650,vertex
9446,6.030170,5.947119,5.006332,5.621623,6.107599,4.905180,0.519913,vertex
9447,6.393563,2.495682,2.346248,6.066363,2.123491,2.202753,0.515923,edge_plus
9448,6.054644,8.824501,8.566507,5.649367,9.080672,8.531008,0.480763,edge_minus
9449,3.973397,7.194534,8.534627,3.585506,6.861002,8.468000,0.593203,vertex
9450,9.748653,3.493712,3.172573,-0.573321,3.583119,3.262882,0.668464,vertex
9451,9.316767,4.504679,0.556525,9.412659,4.850173,10.537731,0.359046,interior_minus
9452,7.559260,1.407934,6.553353,7.511961,1.291571,6.665053,0.413581,vertex
9453,9.013053,3.319254,2.716379,9.511432,3.514217,2.264529,0.700400,edge_plus
9454,1.645897,1.667264,5.102399,1.631997,1.882313,4.793466,0.376668,edge_minus
9455,3.028661,7.616710,1.946534,2.783069,7.822798,2.176569,0.560227,vertex
9456,3.149403,2.757574,5.445924,2.780349,3.147633,5.697260,0.592889,edge_minus
9457,9.208291,1.977107,7.564385,9.338812,2.252078,7.593018,0.305720,interior_minus
9458,9.093705,3.628582,1.706639,9.413821,3.453953,1.851307,0.758767,vertex
9459,3.941631,1.470653,9.860651,4.138926,1.704292,9.769714,0.319033,interior_minus
9460,6.474043,4.893260,7.698465,6.160016,4.619807,7.541533,0.444991,edge_minus
9461,5.829775,9.636025,8.720962,5.016890,9.507621,8.317297,0.935526,vertex
9462,0.289874,3.980206,2.196868,9.942377,3.764047,2.295856,0.421044,edge_plus
9463,9.601941,9.578862,9.444166,-0.420813,10.014507,9.048213,0.600261,vertex
9464,7.059612,0.690192,3.232430,6.774524,10.222985,3.082779,0.979329,vertex
9465,9.277965,3.194588,6.960109,9.728548,2.867951,6.998278,0.860711,vertex
9466,5.818863,0.037268,4.267573,5.294987,0.552971,4.514099,1.042326,vertex
9467,5.583073,1.804850,8.880564,5.129534,1.870275,-0.578940,0.708601,edge_plus
9468,4.499713,7.573209,8.609805,4.381474,7.309680,8.449077,0.330547,edge_plus
9469,2.031156,1.957407,9.256144,1.943131,1.657733,-1.136041,0.501360,edge_minus
9470,9.707197,4.872932,8.279830,9.653506,4.799286,8.133798,0.172139,interior_minus
9471,4.841932,0.386633,1.764055,5.054206,0.695668,2.205098,0.578863,edge_minus
9472,6.675956,1.069183,5.345131,5.947130,0.810699,4.977591,0.856205,edge_plus
9473,8.871973,6.516496,7.297983,8.888389,6.763648,7.417749,0.275132,interior_minus
9474,6.246123,3.199030,8.257094,5.963247,3.558718,7.600313,0.800472,edge_minus
9475,3.178612,4.682818,4.313466,3.295727,4.168210,4.216825,0.536541,edge_plus
9476,9.954011,4.477926,1.142323,0.004809,4.055361,1.239064,0.477170,vertex
9477,2.876965,0.000626,7.926802,3.878128,0.124710,8.287015,1.071204,edge_minus
9478,1.950490,4.895308,2.862612,2.065867,5.241359,2.800921,0.369957,edge_plus
9479,2.698248,7.391960,2.198123,2.578376,7.904012,2.397857,0.562548,edge_plus
9480,6.092550,8.202587,9.514920,6.179646,7.948006,-0.064515,0.711707,vertex
9481,8.246144,4.314700,3.637293,8.777153,4.012789,3.774479,0.626051,edge_minus
9482,3.874057,9.946910,5.374139,3.887893,-0.401325,5.022944,0.957691,vertex
9483,8.123050,5.373253,2.613690,7.806413,5.873856,2.986640,0.747919,vertex
9484,4.160310,8.602960,4.873096,3.966192,9.237354,5.336047,0.808987,interior_minus
9485,1.773609,6.428504,6.563466,1.443290,7.112521,6.487490,0.763388,edge_minus
9486,6.982202,2.521054,2.740801,6.788524,2.474101,2.519235,0.298006,interior_plus
9487,4.867041,2.143368,4.740679,5.085717,1.776165,4.596100,0.451176,interior_minus
9488,8.052870,1.662717,3.195692,8.135283,1.046956,2.693854,0.846162,vertex
9489,4.955186,0.727724,3.041825,5.406433,1.009570,2.637355,0.780952,vertex
9490,8.944741,2.498992,7.332749,9.674539,2.871324,7.099303,0.851901,edge_plus
9491,1.684504,7.225929,2.653558,1.931268,7.563529,2.674806,0.418709,edge_plus
9492,5.059454,3.108664,7.839939,5.252544,3.415169,7.878499,0.364302,interior_minus
9493,0.764184,0.708121,8.300079,0.861446,0.603896,8.382651,0.164745,edge_minus
9494,1.281985,2.632506,0.935799,1.222925,2.639217,0.866990,0.090927,interior_minus
9495,1.314686,3.745009,4.836545,1.899273,3.471801,4.557961,0.702847,edge_plus
9496,5.556656,5.904034,9.664964,5.800618,5.843200,0.093664,0.586171,vertex
9497,3.153877,3.868200,4.728647,3.075448,3.948298,5.537104,0.816192,edge_minus
9498,5.618911,7.076507,0.885104,5.644686,6.633018,0.602740,0.707113,vertex
9499,6.739811,9.448229,3.682533,6.773046,10.222815,3.086042,0.978207,edge_plus
9500,5.400192,9.767990,7.285028,5.358344,9.268252,7.608839,0.596945,interior_minus
9501,4.190910,6.540615,6.035826,4.160012,6.250944,6.045088,0.291461,edge_minus
9502,8.410061,9.061189,4.956645,8.863723,-0.797217,4.838150,0.489795,edge_minus
9503,0.454467,8.715787,4.705627,9.901568,8.778807,4.875586,0.581855,edge_minus
9504,9.479242,2.862604,1.225841,9.472395,3.263355,1.786994,0.689595,edge_plus
9505,8.770622,9.004749,7.186262,8.988947,8.455759,7.640139,0.745023,edge_plus
9506,0.074810,4.069246,3.786156,0.058554,3.965633,3.546620,0.261490,interior_minus
9507,1.168424,0.212117,9.563852,1.038435,10.543199,9.461574,0.370099,interior_minus
9508,0.993454,3.672319,5.688939,1.153763,4.224262,5.885437,0.607414,interior_minus
